dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,alloc_accuracy,adjusted_rand
kt2_s62,2comp_equal,2,62,5,nuts,2,True,4,0.54345,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.083974280298814,0.9666666666666668,0.8706787886194733
kt2_s63,2comp_equal,2,63,5,nuts,2,True,2,0.0447,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.005074101883402,0.5066666666666667,0.0
kt2_s64,2comp_equal,2,64,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0085375913125874,1.0,1.0
kt2_s65,2comp_equal,2,65,5,nuts,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2340054526808504,0.9166666666666666,0.6934227938484263
kt2_s66,2comp_equal,2,66,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.079077687404978,0.9966666666666668,0.9866663650905948
kt2_s67,2comp_equal,2,67,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9026528286105533,0.9833333333333332,0.9342249400414524
kt2_s68,2comp_equal,2,68,5,nuts,2,True,3,0.50125,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.013214607405546,1.0,1.0
kt2_s69,2comp_equal,2,69,5,nuts,2,True,3,0.69655,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.228492309812759,1.0,1.0
kt2_s70,2comp_equal,2,70,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.184315085348179,1.0,1.0
kt2_s71,2comp_equal,2,71,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.698709249602694,1.0,1.0
kt2_s72,2comp_equal,2,72,5,nuts,2,True,2,0.5006,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.782095195885285,1.0,1.0
kt2_s73,2comp_equal,2,73,5,nuts,2,True,3,0.50475,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.748918706074307,1.0,1.0
kt2_s74,2comp_equal,2,74,5,nuts,2,True,3,0.50475,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.232432816910088,0.9966666666666668,0.9866665825109744
kt2_s75,2comp_equal,2,75,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.021648981573319,1.0,1.0
kt2_s76,2comp_equal,2,76,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.033752033326933,1.0,1.0
kt2_s77,2comp_equal,2,77,5,nuts,2,True,3,0.50035,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.207326109211429,1.0,1.0
kt2_s78,2comp_equal,2,78,5,nuts,2,True,2,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.218994024332281,0.9933333333333332,0.973419284455204
kt2_s79,2comp_equal,2,79,5,nuts,2,True,3,0.77155,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.011554185359464,0.9833333333333332,0.9342246240342
kt2_s80,2comp_equal,2,80,5,nuts,2,True,3,0.63215,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0116987956031307,1.0,1.0
kt2_s81,2comp_equal,2,81,5,nuts,2,True,3,0.50185,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.689903504544127,0.9966666666666668,0.9866666397815044
kt2_s82,2comp_equal,2,82,5,nuts,2,True,3,0.50025,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.540108030299495,1.0,1.0
kt2_s83,2comp_equal,2,83,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.240937675959164,1.0,1.0
kt2_s84,2comp_equal,2,84,5,nuts,2,True,3,0.5146,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.16068596820198,1.0,1.0
kt2_s85,2comp_equal,2,85,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0232215083125764,0.9866666666666668,0.9472014930003202
kt2_s86,2comp_equal,2,86,5,nuts,2,True,3,0.73755,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.270794684176503,1.0,1.0
kt2_s87,2comp_equal,2,87,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.461423316068142,1.0,1.0
kt2_s88,2comp_equal,2,88,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0030357435130506,0.9966666666666668,0.994024497680328
kt2_s89,2comp_equal,2,89,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5435947728530686,0.9766666666666668,0.95108321112119
kt2_s90,2comp_equal,2,90,5,nuts,2,True,3,0.78765,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1547687448804744,0.9933333333333332,0.985730703245826
kt2_s91,2comp_equal,2,91,5,nuts,2,True,3,0.5087,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.421915198187548,1.0,1.0
kt2_s92,2comp_equal,2,92,5,nuts,2,True,3,0.50015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.246473711400589,1.0,1.0
kt2_s93,2comp_equal,2,93,5,nuts,2,True,2,0.0435,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.4517734095825374,0.9866666666666668,0.9676681220811858
kt2_s94,2comp_equal,2,94,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.3738481880714044,0.9966666666666668,0.9866666361755966
kt2_s95,2comp_equal,2,95,5,nuts,2,True,3,0.65285,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8973203901995928,0.9966666666666668,0.9938462056335094
kt2_s96,2comp_equal,2,96,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.244822259515608,1.0,1.0
kt2_s97,2comp_equal,2,97,5,nuts,2,True,3,0.5151,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.098189059902367,1.0,1.0
kt2_s98,2comp_equal,2,98,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5490059794742126,1.0,1.0
kt2_s99,2comp_equal,2,99,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.812191953889777,0.9966666666666668,0.9866663650905948
kt3_s01,3comp_equal,3,1,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1521288756371324,0.9733333333333334,0.925637247129838
kt3_s02,3comp_equal,3,2,5,nuts,2,True,3,0.50095,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0129939344314938,0.6433333333333333,0.5018284008146012
kt3_s03,3comp_equal,3,3,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.495649356605529,0.9966666666666668,0.9902492283516412
kt3_s04,3comp_equal,3,4,5,nuts,2,True,3,0.50015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1336400886228093,1.0,1.0
kt3_s05,3comp_equal,3,5,5,nuts,2,True,4,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.673491710422845,0.74,0.5702916689019902
kt3_s06,3comp_equal,3,6,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.234177340572343,0.99,0.9696680904421904
kt3_s07,3comp_equal,3,7,5,nuts,2,True,5,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0852066559746,0.6733333333333333,0.4576000430665504
kt3_s08,3comp_equal,3,8,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.256620852497925,0.9066666666666666,0.7588644336817123
kt3_s09,3comp_equal,3,9,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2229840199979902,0.9533333333333334,0.8658724322425243
kt3_s100,3comp_equal,3,100,5,nuts,2,True,3,0.5176,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.101601248375704,0.6866666666666666,0.4465606012591375
kt3_s10,3comp_equal,3,10,5,nuts,2,True,4,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.155321722557097,0.99,0.970709796448782
kt3_s11,3comp_equal,3,11,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.095369414068642,0.9666666666666668,0.9044347580269356
kt3_s12,3comp_equal,3,12,5,nuts,2,True,3,0.34645,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.21232610057586,0.7033333333333334,0.6114495070698728
kt3_s13,3comp_equal,3,13,5,nuts,2,True,3,0.52085,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0021614238617995,1.0,1.0
kt3_s14,3comp_equal,3,14,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.229607383375013,1.0,1.0
kt3_s15,3comp_equal,3,15,5,nuts,2,True,3,0.5003,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9506917401046828,0.6766666666666666,0.5643629257567819
kt3_s16,3comp_equal,3,16,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.120238704395553,0.9666666666666668,0.9022953676013666
kt3_s17,3comp_equal,3,17,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2929692289413843,0.9533333333333334,0.8546624669466479
kt3_s18,3comp_equal,3,18,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.026198660629014,1.0,1.0
kt3_s19,3comp_equal,3,19,5,nuts,2,True,3,0.5885,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0101790789660086,0.9833333333333332,0.948968844860784
kt3_s20,3comp_equal,3,20,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0025817520872575,0.99,0.9711308845006508
kt3_s21,3comp_equal,3,21,5,nuts,2,True,9,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.705531083592797,0.71,0.5729680276034657
kt3_s22,3comp_equal,3,22,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2439703046526795,1.0,1.0
kt3_s23,3comp_equal,3,23,5,nuts,2,True,3,0.98265,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.189732038115192,0.7233333333333334,0.5646625799862074
kt3_s24,3comp_equal,3,24,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1921641179768367,0.9866666666666668,0.9610127611122032
kt3_s25,3comp_equal,3,25,5,nuts,2,True,3,0.6866,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2221698571203643,0.9566666666666668,0.8726679490631043
kt3_s26,3comp_equal,3,26,5,nuts,2,True,3,0.50505,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0336222315340156,1.0,1.0
kt3_s27,3comp_equal,3,27,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1867752944003453,1.0,1.0
kt3_s28,3comp_equal,3,28,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1389514750309737,0.9966666666666668,0.9896975664478196
kt3_s29,3comp_equal,3,29,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9973930832888591,0.9633333333333334,0.89138415855052
kt3_s30,3comp_equal,3,30,5,nuts,2,True,3,0.72245,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3777485122345952,1.0,1.0
kt3_s31,3comp_equal,3,31,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2647300377014203,0.98,0.9401715268492562
kt3_s32,3comp_equal,3,32,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1376535602654667,0.9833333333333332,0.9516931853793376
kt3_s33,3comp_equal,3,33,5,nuts,2,True,3,0.5155,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.032259576146655,0.98,0.9420278865039152
kt3_s34,3comp_equal,3,34,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1842688161527195,0.9966666666666668,0.9905169674365708
kt3_s35,3comp_equal,3,35,5,nuts,2,True,3,0.65955,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0100990144202415,0.68,0.5522149104497363
kt3_s36,3comp_equal,3,36,5,nuts,2,True,3,0.50935,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0091611340277844,1.0,1.0
kt3_s37,3comp_equal,3,37,5,nuts,2,True,3,0.5623,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1105664868162857,1.0,1.0
kt3_s38,3comp_equal,3,38,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.017451491841305,1.0,1.0
kt3_s39,3comp_equal,3,39,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0266165368646945,0.93,0.8078543080138957
kt3_s40,3comp_equal,3,40,5,nuts,2,True,3,0.7197,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1227505033423992,0.7,0.5881582310938424
kt3_s41,3comp_equal,3,41,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.244036912820003,0.9966666666666668,0.9897382832900968
kt3_s42,3comp_equal,3,42,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2688867488578055,0.9966666666666668,0.9897434929578948
kt3_s43,3comp_equal,3,43,5,nuts,2,True,3,0.52875,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0776527456975358,0.9966666666666668,0.989694783270137
kt3_s44,3comp_equal,3,44,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.088972580900099,0.88,0.7131442877569101
kt3_s45,3comp_equal,3,45,5,nuts,2,True,3,0.5017,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0090016674933049,0.99,0.9702636449481126
kt3_s46,3comp_equal,3,46,5,nuts,2,True,5,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1188340536997936,0.9133333333333332,0.7592090069034665
kt3_s47,3comp_equal,3,47,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1632136899012069,0.9866666666666668,0.971618047158632
kt3_s48,3comp_equal,3,48,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.6870527804431448,0.97,0.912735545206097
kt3_s49,3comp_equal,3,49,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9126845051859525,0.8733333333333333,0.684849339213589
kt3_s50,3comp_equal,3,50,5,nuts,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0211661138244237,0.98,0.9414279872724468
kt3_s51,3comp_equal,3,51,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0304270369701922,0.9666666666666668,0.9420093128023458
kt3_s52,3comp_equal,3,52,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.231240812588637,0.9933333333333332,0.9804885683212696
kt3_s53,3comp_equal,3,53,5,nuts,2,True,3,0.80425,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9591673000280765,0.9933333333333332,0.984924095594478
kt3_s54,3comp_equal,3,54,5,nuts,2,True,3,0.9641,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2697912228669346,0.99,0.9758917122881718
kt3_s55,3comp_equal,3,55,5,nuts,2,True,3,0.50685,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2607088032500209,0.9966666666666668,0.989319916541274
kt3_s56,3comp_equal,3,56,5,nuts,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1949635114329777,0.64,0.4794676138462089
kt3_s57,3comp_equal,3,57,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.177382563189821,0.6566666666666666,0.5367044999259433
