dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog,mean_acceptance
kt5_s85,5comp_equal,5,85,5,nuts,2,mu_k,kernel_02,47,0.00235,10.0,6.32705,0.18065,1023.0,263.81545,0.8394104242324829
kt5_s85,5comp_equal,5,85,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.88225,0.0,23.0,6.5347,0.8926665186882019
kt5_s85,5comp_equal,5,85,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.00045,0.0,63.0,31.0144,0.862354576587677
kt5_s86,5comp_equal,5,86,5,nuts,2,pvec_latent,kernel_00,0,0.0,5.0,2.9526,0.0,31.0,7.2483,0.9306941628456116
kt5_s86,5comp_equal,5,86,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,250,0.0125,6.0,4.0159,0.0,47.0,15.29215,0.8251489996910095
kt5_s86,5comp_equal,5,86,5,nuts,2,mu_k,kernel_02,19,0.00095,10.0,6.5776,0.00135,1023.0,114.5971,0.9379483461380004
kt5_s86,5comp_equal,5,86,5,nuts,2,Delta,kernel_03,0,0.0,6.0,2.9703,0.0,63.0,6.9709,0.9156144261360168
kt5_s86,5comp_equal,5,86,5,nuts,2,beta_i,kernel_04,5782,0.2891,8.0,6.9919,0.0,255.0,163.8563,0.667910635471344
kt5_s87,5comp_equal,5,87,5,nuts,2,pvec_latent,kernel_00,5073,0.25365,10.0,5.189,0.2477,1023.0,269.87245,0.9109360575675964
kt5_s87,5comp_equal,5,87,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,17,0.00085,7.0,4.034,0.0,95.0,17.77875,0.8589873313903809
kt5_s87,5comp_equal,5,87,5,nuts,2,mu_k,kernel_02,0,0.0,8.0,4.2276,0.0,223.0,19.0306,0.9171815514564514
kt5_s87,5comp_equal,5,87,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.87405,0.0,15.0,6.5103,0.887474000453949
kt5_s87,5comp_equal,5,87,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.00025,0.0,63.0,31.008,0.8515864014625549
kt5_s88,5comp_equal,5,88,5,nuts,2,pvec_latent,kernel_00,328,0.0164,5.0,2.81685,0.0,31.0,6.5736,0.8047081828117371
kt5_s88,5comp_equal,5,88,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,162,0.0081,6.0,4.49065,0.0,63.0,22.97095,0.8604984283447266
kt5_s88,5comp_equal,5,88,5,nuts,2,mu_k,kernel_02,138,0.0069,10.0,5.9227,0.0008,1023.0,79.72135,0.7402801513671875
kt5_s88,5comp_equal,5,88,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.89385,0.0,31.0,6.5806,0.8950556516647339
kt5_s88,5comp_equal,5,88,5,nuts,2,beta_i,kernel_04,9524,0.4762,7.0,5.25205,0.0,127.0,44.7388,0.5828445553779602
kt5_s89,5comp_equal,5,89,5,nuts,2,pvec_latent,kernel_00,1,5e-05,6.0,2.7557,0.0,39.0,6.1616,0.9134892821311952
kt5_s89,5comp_equal,5,89,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,454,0.0227,6.0,4.0247,0.0,63.0,15.6281,0.8425024151802063
kt5_s89,5comp_equal,5,89,5,nuts,2,mu_k,kernel_02,94,0.0047,10.0,5.3035,0.001,1023.0,53.4533,0.8964083194732666
kt5_s89,5comp_equal,5,89,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.84275,0.0,19.0,6.3769,0.888441801071167
kt5_s89,5comp_equal,5,89,5,nuts,2,beta_i,kernel_04,4456,0.2228,7.0,5.785,0.0,127.0,63.26095,0.6996235251426697
kt5_s90,5comp_equal,5,90,5,nuts,2,pvec_latent,kernel_00,0,0.0,7.0,3.8573,0.0,127.0,19.8053,0.9376055598258972
kt5_s90,5comp_equal,5,90,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,12,0.0006,7.0,4.1283,0.0,127.0,17.07245,0.9084896445274352
kt5_s90,5comp_equal,5,90,5,nuts,2,mu_k,kernel_02,3138,0.1569,10.0,7.2635,0.06685,1023.0,360.3585,0.6931884288787842
kt5_s90,5comp_equal,5,90,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.80905,0.0,23.0,6.2401,0.8764123916625977
kt5_s90,5comp_equal,5,90,5,nuts,2,beta_i,kernel_04,0,0.0,8.0,6.49925,0.0,255.0,142.9432,0.8909847736358643
kt5_s91,5comp_equal,5,91,5,nuts,2,pvec_latent,kernel_00,1374,0.0687,5.0,2.597,0.0,23.0,5.42965,0.7750215530395508
kt5_s91,5comp_equal,5,91,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,72,0.0036,6.0,4.1513,0.0,63.0,17.50605,0.8758713006973267
kt5_s91,5comp_equal,5,91,5,nuts,2,mu_k,kernel_02,893,0.04465,10.0,5.76175,0.00215,1023.0,76.68465,0.7653989791870117
kt5_s91,5comp_equal,5,91,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.8833,0.0,31.0,6.579,0.8945049047470093
kt5_s91,5comp_equal,5,91,5,nuts,2,beta_i,kernel_04,0,0.0,8.0,6.5312,0.0,255.0,97.0192,0.9299595952033995
kt5_s92,5comp_equal,5,92,5,nuts,2,pvec_latent,kernel_00,0,0.0,6.0,2.74535,0.0,63.0,6.2323,0.9155849814414978
kt5_s92,5comp_equal,5,92,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,5.0,3.98995,0.0,31.0,14.92,0.89481520652771
kt5_s92,5comp_equal,5,92,5,nuts,2,mu_k,kernel_02,127,0.00635,7.0,4.7861,0.0,95.0,27.72145,0.8845117092132568
kt5_s92,5comp_equal,5,92,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.8728,0.0,23.0,6.5001,0.8923379182815552
kt5_s92,5comp_equal,5,92,5,nuts,2,beta_i,kernel_04,0,0.0,5.0,5.0,0.0,31.0,31.0,0.8386124968528748
kt5_s93,5comp_equal,5,93,5,nuts,2,pvec_latent,kernel_00,2,0.0001,10.0,6.4194,0.5,1023.0,514.7608,0.8792970776557922
kt5_s93,5comp_equal,5,93,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,267,0.01335,6.0,4.23785,0.0,47.0,18.9532,0.8820591568946838
kt5_s93,5comp_equal,5,93,5,nuts,2,mu_k,kernel_02,3172,0.1586,10.0,4.29905,0.0002,575.0,27.56075,0.6153387427330017
kt5_s93,5comp_equal,5,93,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.914,0.0,31.0,6.6748,0.9003958702087402
kt5_s93,5comp_equal,5,93,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.00075,0.0,63.0,31.024,0.8393693566322327
kt5_s94,5comp_equal,5,94,5,nuts,2,pvec_latent,kernel_00,5064,0.2532,10.0,5.38235,0.28585,1023.0,302.84605,0.8730081915855408
kt5_s94,5comp_equal,5,94,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,268,0.0134,7.0,4.15895,0.0,79.0,17.77935,0.8598077893257141
kt5_s94,5comp_equal,5,94,5,nuts,2,mu_k,kernel_02,861,0.04305,10.0,5.40845,0.0023,1023.0,62.80985,0.821738600730896
kt5_s94,5comp_equal,5,94,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.8833,0.0,23.0,6.5433,0.8892278075218201
kt5_s94,5comp_equal,5,94,5,nuts,2,beta_i,kernel_04,90,0.0045,9.0,6.48395,0.0,511.0,140.72585,0.7944282293319702
kt5_s95,5comp_equal,5,95,5,nuts,2,pvec_latent,kernel_00,1382,0.0691,10.0,5.89325,0.43095,1023.0,444.85415,0.9195180535316468
kt5_s95,5comp_equal,5,95,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,33,0.00165,7.0,4.27795,0.0,95.0,19.6682,0.8885787129402161
kt5_s95,5comp_equal,5,95,5,nuts,2,mu_k,kernel_02,1,5e-05,9.0,4.8641,0.0,351.0,30.1693,0.9245325326919556
kt5_s95,5comp_equal,5,95,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.9056,0.0,31.0,6.668,0.8971519470214844
kt5_s95,5comp_equal,5,95,5,nuts,2,beta_i,kernel_04,0,0.0,8.0,5.7455,0.0,159.0,54.952,0.8810080289840698
kt5_s96,5comp_equal,5,96,5,nuts,2,pvec_latent,kernel_00,0,0.0,6.0,3.13465,0.0,47.0,9.1696,0.8941517472267151
kt5_s96,5comp_equal,5,96,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,17,0.00085,5.0,3.99305,0.0,31.0,14.9653,0.8795380592346191
kt5_s96,5comp_equal,5,96,5,nuts,2,mu_k,kernel_02,56,0.0028,9.0,5.96545,0.0,383.0,75.6482,0.90255469083786
kt5_s96,5comp_equal,5,96,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.9052,0.0,15.0,6.624,0.9004316329956055
kt5_s96,5comp_equal,5,96,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,5.5275,0.0,511.0,48.2688,0.8696717023849487
kt5_s97,5comp_equal,5,97,5,nuts,2,pvec_latent,kernel_00,6,0.0003,6.0,2.7094,0.0,39.0,6.0581,0.8120452761650085
kt5_s97,5comp_equal,5,97,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,52,0.0026,7.0,4.3787,0.0,127.0,21.1643,0.9070576429367064
kt5_s97,5comp_equal,5,97,5,nuts,2,mu_k,kernel_02,2334,0.1167,10.0,4.76435,0.0004,959.0,51.49315,0.4495682120323181
kt5_s97,5comp_equal,5,97,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.7753,0.0,23.0,6.1174,0.862004280090332
kt5_s97,5comp_equal,5,97,5,nuts,2,beta_i,kernel_04,6127,0.30635,10.0,7.2012,0.00155,1023.0,167.12995,0.6595840454101562
kt5_s98,5comp_equal,5,98,5,nuts,2,pvec_latent,kernel_00,4479,0.22395,10.0,5.19685,0.27625,1023.0,294.6201,0.8997882604598999
kt5_s98,5comp_equal,5,98,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,115,0.00575,6.0,4.19245,0.0,63.0,18.15855,0.879725992679596
kt5_s98,5comp_equal,5,98,5,nuts,2,mu_k,kernel_02,149,0.00745,8.0,4.42695,0.0,239.0,22.7478,0.778748631477356
kt5_s98,5comp_equal,5,98,5,nuts,2,Delta,kernel_03,0,0.0,6.0,2.95875,0.0,39.0,6.9804,0.8948363065719604
kt5_s98,5comp_equal,5,98,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.00005,0.0,63.0,31.0016,0.8477610349655151
kt5_s99,5comp_equal,5,99,5,nuts,2,pvec_latent,kernel_00,2578,0.1289,6.0,2.5932,0.0,63.0,5.43995,0.5306546092033386
kt5_s99,5comp_equal,5,99,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,29,0.00145,6.0,4.18815,0.0,63.0,18.58685,0.8895297050476074
kt5_s99,5comp_equal,5,99,5,nuts,2,mu_k,kernel_02,5182,0.2591,10.0,3.4767,0.00055,1023.0,24.53105,0.1286539733409881
kt5_s99,5comp_equal,5,99,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.8947,0.0,15.0,6.5792,0.9009015560150146
kt5_s99,5comp_equal,5,99,5,nuts,2,beta_i,kernel_04,320,0.016,7.0,5.9892,0.0,127.0,62.54215,0.8815994262695312
kt1_s01,1comp,1,1,5,hmc,2,pvec_latent,kernel_00,13,0.00065,,,,,,0.9606356620788574
kt1_s01,1comp,1,1,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,868,0.0434,,,,,,0.8512069582939148
kt1_s01,1comp,1,1,5,hmc,2,mu_k,kernel_02,41,0.00205,,,,,,0.8686468005180359
kt1_s01,1comp,1,1,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.925439476966858
kt1_s01,1comp,1,1,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9040051698684692
kt1_s02,1comp,1,2,5,hmc,2,pvec_latent,kernel_00,942,0.0471,,,,,,0.8637123107910156
kt1_s02,1comp,1,2,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,706,0.0353,,,,,,0.8459312319755554
kt1_s02,1comp,1,2,5,hmc,2,mu_k,kernel_02,95,0.00475,,,,,,0.8966518640518188
kt1_s02,1comp,1,2,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.923431634902954
kt1_s02,1comp,1,2,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8955468535423279
kt1_s03,1comp,1,3,5,hmc,2,pvec_latent,kernel_00,8,0.0004,,,,,,0.9568304419517516
kt1_s03,1comp,1,3,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1116,0.0558,,,,,,0.8225885629653931
kt1_s03,1comp,1,3,5,hmc,2,mu_k,kernel_02,37,0.00185,,,,,,0.8504154086112976
kt1_s03,1comp,1,3,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.906645894050598
kt1_s03,1comp,1,3,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9070464968681335
kt1_s04,1comp,1,4,5,hmc,2,pvec_latent,kernel_00,10,0.0005,,,,,,0.9659927487373352
kt1_s04,1comp,1,4,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,231,0.01155,,,,,,0.8853517770767212
kt1_s04,1comp,1,4,5,hmc,2,mu_k,kernel_02,341,0.01705,,,,,,0.8363013863563538
kt1_s04,1comp,1,4,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.920754075050354
kt1_s04,1comp,1,4,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9365910291671752
kt1_s05,1comp,1,5,5,hmc,2,pvec_latent,kernel_00,19,0.00095,,,,,,0.9671289324760436
kt1_s05,1comp,1,5,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,634,0.0317,,,,,,0.8172213435173035
kt1_s05,1comp,1,5,5,hmc,2,mu_k,kernel_02,1,5e-05,,,,,,0.8992943167686462
kt1_s05,1comp,1,5,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9551133513450624
kt1_s05,1comp,1,5,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9025410413742064
kt1_s06,1comp,1,6,5,hmc,2,pvec_latent,kernel_00,1708,0.0854,,,,,,0.8720242381095886
kt1_s06,1comp,1,6,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,346,0.0173,,,,,,0.8875258564949036
kt1_s06,1comp,1,6,5,hmc,2,mu_k,kernel_02,685,0.03425,,,,,,0.7919116020202637
kt1_s06,1comp,1,6,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9514963030815125
kt1_s06,1comp,1,6,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9010874032974244
kt1_s07,1comp,1,7,5,hmc,2,pvec_latent,kernel_00,6,0.0003,,,,,,0.9712929725646972
kt1_s07,1comp,1,7,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,147,0.00735,,,,,,0.8854029178619385
kt1_s07,1comp,1,7,5,hmc,2,mu_k,kernel_02,24,0.0012,,,,,,0.8450453877449036
kt1_s07,1comp,1,7,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9465027451515198
kt1_s07,1comp,1,7,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8290316462516785
kt1_s08,1comp,1,8,5,hmc,2,pvec_latent,kernel_00,1304,0.0652,,,,,,0.8648611307144165
kt1_s08,1comp,1,8,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,32,0.0016,,,,,,0.9210228323936462
kt1_s08,1comp,1,8,5,hmc,2,mu_k,kernel_02,36,0.0018,,,,,,0.8779339790344238
kt1_s08,1comp,1,8,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.916282594203949
kt1_s08,1comp,1,8,5,hmc,2,beta_i,kernel_04,2,0.0001,,,,,,0.8727474808692932
kt1_s09,1comp,1,9,5,hmc,2,pvec_latent,kernel_00,12,0.0006,,,,,,0.962494134902954
kt1_s09,1comp,1,9,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,322,0.0161,,,,,,0.8936062455177307
kt1_s09,1comp,1,9,5,hmc,2,mu_k,kernel_02,47,0.00235,,,,,,0.8638730645179749
kt1_s09,1comp,1,9,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9085296988487244
kt1_s09,1comp,1,9,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8896777629852295
kt1_s100,1comp,1,100,5,hmc,2,pvec_latent,kernel_00,38,0.0019,,,,,,0.9594517350196838
kt1_s100,1comp,1,100,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,361,0.01805,,,,,,0.8687768578529358
kt1_s100,1comp,1,100,5,hmc,2,mu_k,kernel_02,29,0.00145,,,,,,0.8405585885047913
kt1_s100,1comp,1,100,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9279974699020386
kt1_s100,1comp,1,100,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9061723351478576
kt1_s101,1comp,1,101,5,hmc,2,pvec_latent,kernel_00,474,0.0237,,,,,,0.9094746112823486
kt1_s101,1comp,1,101,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,244,0.0122,,,,,,0.9096063375473022
kt1_s101,1comp,1,101,5,hmc,2,mu_k,kernel_02,273,0.01365,,,,,,0.8640953898429871
kt1_s101,1comp,1,101,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9092939496040344
kt1_s101,1comp,1,101,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9527778029441832
kt1_s10,1comp,1,10,5,hmc,2,pvec_latent,kernel_00,18,0.0009,,,,,,0.955115020275116
kt1_s10,1comp,1,10,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1031,0.05155,,,,,,0.8115358352661133
kt1_s10,1comp,1,10,5,hmc,2,mu_k,kernel_02,30,0.0015,,,,,,0.8915404081344604
kt1_s10,1comp,1,10,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9110530018806458
kt1_s10,1comp,1,10,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8923414945602417
kt1_s11,1comp,1,11,5,hmc,2,pvec_latent,kernel_00,1326,0.0663,,,,,,0.8999825119972229
kt1_s11,1comp,1,11,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,309,0.01545,,,,,,0.9113689661026
kt1_s11,1comp,1,11,5,hmc,2,mu_k,kernel_02,21,0.00105,,,,,,0.9097555875778198
kt1_s11,1comp,1,11,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.91769278049469
kt1_s11,1comp,1,11,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9133707284927368
kt1_s12,1comp,1,12,5,hmc,2,pvec_latent,kernel_00,1622,0.0811,,,,,,0.802635133266449
kt1_s12,1comp,1,12,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,496,0.0248,,,,,,0.8623557686805725
kt1_s12,1comp,1,12,5,hmc,2,mu_k,kernel_02,544,0.0272,,,,,,0.8345327377319336
kt1_s12,1comp,1,12,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8953548669815063
kt1_s12,1comp,1,12,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8900885581970215
kt1_s13,1comp,1,13,5,hmc,2,pvec_latent,kernel_00,1093,0.05465,,,,,,0.8265345692634583
kt1_s13,1comp,1,13,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,817,0.04085,,,,,,0.8249444365501404
kt1_s13,1comp,1,13,5,hmc,2,mu_k,kernel_02,0,0.0,,,,,,0.952118754386902
kt1_s13,1comp,1,13,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.91750568151474
kt1_s13,1comp,1,13,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8982426524162292
kt1_s14,1comp,1,14,5,hmc,2,pvec_latent,kernel_00,1320,0.066,,,,,,0.8761894702911377
kt1_s14,1comp,1,14,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,56,0.0028,,,,,,0.9031254649162292
kt1_s14,1comp,1,14,5,hmc,2,mu_k,kernel_02,35,0.00175,,,,,,0.8676332235336304
kt1_s14,1comp,1,14,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9203009605407716
kt1_s14,1comp,1,14,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.915654957294464
kt1_s15,1comp,1,15,5,hmc,2,pvec_latent,kernel_00,41,0.00205,,,,,,0.9633708000183104
kt1_s15,1comp,1,15,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,190,0.0095,,,,,,0.8466449975967407
kt1_s15,1comp,1,15,5,hmc,2,mu_k,kernel_02,24,0.0012,,,,,,0.9602991342544556
kt1_s15,1comp,1,15,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9196916222572328
kt1_s15,1comp,1,15,5,hmc,2,beta_i,kernel_04,9,0.00045,,,,,,0.7632213830947876
kt1_s16,1comp,1,16,5,hmc,2,pvec_latent,kernel_00,94,0.0047,,,,,,0.941955268383026
kt1_s16,1comp,1,16,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,100,0.005,,,,,,0.8911601305007935
kt1_s16,1comp,1,16,5,hmc,2,mu_k,kernel_02,99,0.00495,,,,,,0.8809367418289185
kt1_s16,1comp,1,16,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9259785413742064
kt1_s16,1comp,1,16,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8850213885307312
kt1_s17,1comp,1,17,5,hmc,2,pvec_latent,kernel_00,1084,0.0542,,,,,,0.8578689694404602
kt1_s17,1comp,1,17,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,304,0.0152,,,,,,0.8763560652732849
kt1_s17,1comp,1,17,5,hmc,2,mu_k,kernel_02,917,0.04585,,,,,,0.7680556178092957
kt1_s17,1comp,1,17,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9230095744132996
kt1_s17,1comp,1,17,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9013179540634156
kt1_s18,1comp,1,18,5,hmc,2,pvec_latent,kernel_00,985,0.04925,,,,,,0.913668155670166
kt1_s18,1comp,1,18,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,127,0.00635,,,,,,0.9116250872612
kt1_s18,1comp,1,18,5,hmc,2,mu_k,kernel_02,8,0.0004,,,,,,0.8652771711349487
kt1_s18,1comp,1,18,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9038307666778564
kt1_s18,1comp,1,18,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.895947277545929
kt1_s19,1comp,1,19,5,hmc,2,pvec_latent,kernel_00,11,0.00055,,,,,,0.9532734155654908
kt1_s19,1comp,1,19,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9344748854637146
kt1_s19,1comp,1,19,5,hmc,2,mu_k,kernel_02,14,0.0007,,,,,,0.9011213779449464
kt1_s19,1comp,1,19,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9145853519439696
kt1_s19,1comp,1,19,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9164024591445924
kt1_s20,1comp,1,20,5,hmc,2,pvec_latent,kernel_00,472,0.0236,,,,,,0.8784332275390625
kt1_s20,1comp,1,20,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,687,0.03435,,,,,,0.8448559641838074
kt1_s20,1comp,1,20,5,hmc,2,mu_k,kernel_02,32,0.0016,,,,,,0.856752336025238
kt1_s20,1comp,1,20,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.906278133392334
kt1_s20,1comp,1,20,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8972994089126587
kt1_s21,1comp,1,21,5,hmc,2,pvec_latent,kernel_00,5,0.00025,,,,,,0.9548994898796082
kt1_s21,1comp,1,21,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,60,0.003,,,,,,0.9123250246047974
kt1_s21,1comp,1,21,5,hmc,2,mu_k,kernel_02,804,0.0402,,,,,,0.8247738480567932
kt1_s21,1comp,1,21,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9432443380355836
kt1_s21,1comp,1,21,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9046289920806884
kt1_s22,1comp,1,22,5,hmc,2,pvec_latent,kernel_00,722,0.0361,,,,,,0.8760482668876648
kt1_s22,1comp,1,22,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,72,0.0036,,,,,,0.9121306538581848
kt1_s22,1comp,1,22,5,hmc,2,mu_k,kernel_02,4480,0.224,,,,,,0.5662327408790588
kt1_s22,1comp,1,22,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9543408155441284
kt1_s22,1comp,1,22,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9099389910697936
kt1_s23,1comp,1,23,5,hmc,2,pvec_latent,kernel_00,11,0.00055,,,,,,0.947998046875
kt1_s23,1comp,1,23,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,167,0.00835,,,,,,0.8879105448722839
kt1_s23,1comp,1,23,5,hmc,2,mu_k,kernel_02,1049,0.05245,,,,,,0.5657773613929749
kt1_s23,1comp,1,23,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.91759991645813
kt1_s23,1comp,1,23,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8981521725654602
kt1_s24,1comp,1,24,5,hmc,2,pvec_latent,kernel_00,920,0.046,,,,,,0.8819032907485962
kt1_s24,1comp,1,24,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,60,0.003,,,,,,0.8990173935890198
kt1_s24,1comp,1,24,5,hmc,2,mu_k,kernel_02,4335,0.21675,,,,,,0.476429283618927
kt1_s24,1comp,1,24,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9366193413734436
kt1_s24,1comp,1,24,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.906941294670105
kt1_s25,1comp,1,25,5,hmc,2,pvec_latent,kernel_00,945,0.04725,,,,,,0.919729471206665
kt1_s25,1comp,1,25,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,423,0.02115,,,,,,0.8832035064697266
kt1_s25,1comp,1,25,5,hmc,2,mu_k,kernel_02,66,0.0033,,,,,,0.8695499897003174
kt1_s25,1comp,1,25,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9029189348220824
kt1_s25,1comp,1,25,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9173761010169984
kt1_s26,1comp,1,26,5,hmc,2,pvec_latent,kernel_00,386,0.0193,,,,,,0.9540347456932068
kt1_s26,1comp,1,26,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,785,0.03925,,,,,,0.8401635885238647
kt1_s26,1comp,1,26,5,hmc,2,mu_k,kernel_02,348,0.0174,,,,,,0.8277962803840637
kt1_s26,1comp,1,26,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9067363142967224
kt1_s26,1comp,1,26,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8857507705688477
kt1_s27,1comp,1,27,5,hmc,2,pvec_latent,kernel_00,210,0.0105,,,,,,0.934406042098999
kt1_s27,1comp,1,27,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,472,0.0236,,,,,,0.8765764832496643
kt1_s27,1comp,1,27,5,hmc,2,mu_k,kernel_02,470,0.0235,,,,,,0.8156946301460266
kt1_s27,1comp,1,27,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9181333780288696
kt1_s27,1comp,1,27,5,hmc,2,beta_i,kernel_04,79,0.00395,,,,,,0.5195052027702332
kt1_s28,1comp,1,28,5,hmc,2,pvec_latent,kernel_00,14,0.0007,,,,,,0.9674376845359802
