dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,slot,matched_true,live,param,post_mean,post_std,ci_low,ci_high,true_value,abs_diff,in_ci
kt3_s50,3comp_equal,3,50,5,nuts,2,2,2.0,True,Alt1,3.2277181148529053,0.2172327637672424,2.812476187944412,3.657917261123657,3.1331861545546045,0.0945319602983008,True
kt3_s50,3comp_equal,3,50,5,nuts,2,2,2.0,True,Alt2,-6.473219394683838,1.6112558841705322,-10.609010410308835,-4.37479829788208,-5.204128211159822,1.269091183524016,True
kt3_s50,3comp_equal,3,50,5,nuts,2,2,2.0,True,Alt3,3.58157730102539,0.188365951180458,3.217833071947098,3.9851673483848566,3.480924870758271,0.1006524302671194,True
kt3_s50,3comp_equal,3,50,5,nuts,2,2,2.0,True,Price,0.3012361824512481,0.1363896429538726,0.0214015321340411,0.5734976947307586,0.4304573140469618,0.1292211315957137,True
kt3_s50,3comp_equal,3,50,5,nuts,2,3,,False,Alt1,19.22951316833496,38.25496292114258,-61.81988096237183,94.65028381347656,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,3,,False,Alt2,7.88184928894043,27.390668869018555,-50.299558830261226,52.71112928390461,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,3,,False,Alt3,-11.743823051452637,24.65064811706543,-59.45627517700196,41.70167598724321,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,3,,False,Price,9.60546588897705,18.73872947692871,-32.44258108139038,46.89565124511711,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,4,,False,Alt1,16.866689682006836,59.96534729003906,-83.40304698944092,93.75379943847656,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,4,,False,Alt2,1.103206992149353,40.2338752746582,-62.59234428405762,92.14446258544922,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,4,,False,Alt3,0.7242656350135803,29.91654586791992,-64.95139255523682,51.68937692642184,,,
kt3_s50,3comp_equal,3,50,5,nuts,2,4,,False,Price,-2.424437522888184,21.664155960083008,-42.62933664321899,38.560951328277554,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,0,2.0,True,Alt1,0.2017894238233566,0.2753744721412658,-0.1296763565391302,0.5023924306035039,0.4297853836679459,0.2279959598445892,True
kt3_s51,3comp_equal,3,51,5,nuts,2,0,2.0,True,Alt2,-1.247058987617493,0.134202167391777,-1.5181082785129547,-0.994135320186615,-1.21559488327276,0.0314641043447325,True
kt3_s51,3comp_equal,3,51,5,nuts,2,0,2.0,True,Alt3,-4.854435920715332,0.3330552875995636,-5.437696933746338,-4.17036182880402,-5.203455133898101,0.3490192131827694,True
kt3_s51,3comp_equal,3,51,5,nuts,2,0,2.0,True,Price,0.064175434410572,0.2712571322917938,-0.2737431593239307,0.3851710855960846,0.1741270155998312,0.1099515811892591,True
kt3_s51,3comp_equal,3,51,5,nuts,2,1,1.0,True,Alt1,-4.299490451812744,0.1899053007364273,-4.67633867263794,-3.940371310710907,-4.493534632030512,0.1940441802177677,True
kt3_s51,3comp_equal,3,51,5,nuts,2,1,1.0,True,Alt2,-4.022266387939453,0.2298191040754318,-4.450863945484161,-3.580986738204956,-3.913807491242296,0.1084588966971575,True
kt3_s51,3comp_equal,3,51,5,nuts,2,1,1.0,True,Alt3,-1.33231520652771,0.1378914415836334,-1.6116169542074203,-1.0891709327697754,-1.3266732962173235,0.0056419103103864,True
kt3_s51,3comp_equal,3,51,5,nuts,2,1,1.0,True,Price,3.2502222061157227,0.1481851935386657,2.984835386276245,3.5790908336639404,3.2206438573908174,0.0295783487249052,True
kt3_s51,3comp_equal,3,51,5,nuts,2,2,0.0,True,Alt1,-4.592658042907715,3.976209402084351,-5.121758008003235,-3.782224416732788,-4.193387855113045,0.39927018779467,True
kt3_s51,3comp_equal,3,51,5,nuts,2,2,0.0,True,Alt2,-0.8994860649108887,2.7137975692749023,-1.3274168968200684,-0.2702367007732391,-0.7744608758190542,0.1250251890918344,True
kt3_s51,3comp_equal,3,51,5,nuts,2,2,0.0,True,Alt3,-2.1545848846435547,2.1532320976257324,-2.6321107864379885,-1.7167559355497362,-2.172438231258802,0.0178533466152472,True
kt3_s51,3comp_equal,3,51,5,nuts,2,2,0.0,True,Price,-4.293012619018555,2.6450119018554688,-4.609214770793915,-3.541699665784837,-4.371593807167959,0.0785811881494042,True
kt3_s51,3comp_equal,3,51,5,nuts,2,3,,False,Alt1,-18.486236572265625,13.22279930114746,-61.78280611038208,-7.054042387008668,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,3,,False,Alt2,-12.598934173583984,8.77994441986084,-41.4825834274292,-4.502338409423828,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,3,,False,Alt3,-6.736631870269775,5.572261333465576,-23.7550678730011,0.7494875237345601,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,3,,False,Price,-20.22604751586914,13.372480392456056,-64.24208946228028,-7.879120218753823,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,4,,False,Alt1,-2.9512240886688232,39.69244766235352,-81.08073787689209,77.92707824707031,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,4,,False,Alt2,-3.381869077682495,28.088165283203125,-64.19699001312256,58.03082075118999,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,4,,False,Alt3,-1.4435540437698364,26.414125442504883,-59.68585824966431,47.90853319168082,,,
kt3_s51,3comp_equal,3,51,5,nuts,2,4,,False,Price,-3.2709312438964844,18.84820938110352,-35.802996730804445,36.55127582550041,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,0,1.0,True,Alt1,-2.2051877975463867,0.217630848288536,-2.6571850001811983,-1.7988860726356513,-2.3120099235374374,0.1068221259910506,True
kt3_s52,3comp_equal,3,52,5,nuts,2,0,1.0,True,Alt2,-5.14257287979126,0.2533148527145386,-5.6558051943779,-4.660398757457734,-4.799526210576747,0.3430466692145124,True
kt3_s52,3comp_equal,3,52,5,nuts,2,0,1.0,True,Alt3,-4.242628574371338,0.2350910156965255,-4.72369384765625,-3.8135725378990175,-4.24322058085503,0.0005920064836919,True
kt3_s52,3comp_equal,3,52,5,nuts,2,0,1.0,True,Price,6.808125019073486,0.3063357472419739,6.250429081916809,7.447096383571624,6.479847513161168,0.3282775059123182,True
kt3_s52,3comp_equal,3,52,5,nuts,2,1,2.0,True,Alt1,5.726899147033691,0.2579376697540283,5.233863246440888,6.24938108921051,5.618324988590513,0.1085741584431785,True
kt3_s52,3comp_equal,3,52,5,nuts,2,1,2.0,True,Alt2,-1.057041049003601,0.2224593311548233,-1.5061082363128662,-0.6278366163372995,-1.1370471794271606,0.0800061304235595,True
kt3_s52,3comp_equal,3,52,5,nuts,2,1,2.0,True,Alt3,2.696693420410156,0.1929059773683548,2.3265799283981323,3.0885179698467256,2.554602987778955,0.1420904326312011,True
kt3_s52,3comp_equal,3,52,5,nuts,2,1,2.0,True,Price,-5.462436199188232,0.2437913119792938,-5.956270480155945,-5.005875098705292,-5.26178115487623,0.2006550443120023,True
kt3_s52,3comp_equal,3,52,5,nuts,2,2,0.0,True,Alt1,-1.4148242473602295,0.1664879322052002,-1.7564815074205398,-1.100849840044976,-1.3857586881753503,0.0290655591848791,True
kt3_s52,3comp_equal,3,52,5,nuts,2,2,0.0,True,Alt2,-4.185634613037109,0.3170196115970611,-4.879577505588531,-3.627420461177826,-3.8377645087167775,0.3478701043203309,True
kt3_s52,3comp_equal,3,52,5,nuts,2,2,0.0,True,Alt3,1.2477892637252808,0.1173564940690994,1.0221512585878372,1.483553147315979,1.27111316139678,0.0233238976714991,True
kt3_s52,3comp_equal,3,52,5,nuts,2,2,0.0,True,Price,-0.9467048645019532,0.1140672340989112,-1.1718367129564284,-0.72382270693779,-0.7329449970421427,0.2137598674598104,True
kt3_s52,3comp_equal,3,52,5,nuts,2,3,,False,Alt1,-1.3849544525146484,61.7086181640625,-120.89016418457032,111.17212657928413,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,3,,False,Alt2,2.2906711101531982,46.00766754150391,-72.41115760803223,94.35777721405027,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,3,,False,Alt3,0.21940678358078,31.70941734313965,-61.6235951423645,65.52997951507567,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,3,,False,Price,0.0748320817947387,25.60009002685547,-49.076966476440425,47.86093368530272,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,4,,False,Alt1,1.646329641342163,50.99533081054688,-92.17135620117188,107.87043380737292,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,4,,False,Alt2,-1.5427809953689575,39.18691635131836,-84.4665506362915,72.2354055404663,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,4,,False,Alt3,-0.6889396905899048,32.09435272216797,-65.63756370544434,59.32938766479479,,,
kt3_s52,3comp_equal,3,52,5,nuts,2,4,,False,Price,-0.2870773375034332,23.35845947265625,-48.5616810798645,45.38818721771239,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,0,1.0,True,Alt1,-3.393585205078125,0.1767101287841797,-3.7478037416934966,-3.076719045639038,-3.302010174746532,0.0915750303315929,True
kt3_s53,3comp_equal,3,53,5,nuts,2,0,1.0,True,Alt2,-3.716108560562134,0.2640941143035888,-4.265074992179871,-3.253732681274414,-3.2872165203713584,0.4288920401907754,True
kt3_s53,3comp_equal,3,53,5,nuts,2,0,1.0,True,Alt3,0.4324901401996612,0.1006852388381958,0.2381966687738895,0.6230570673942566,0.4075846162184997,0.0249055239811615,True
kt3_s53,3comp_equal,3,53,5,nuts,2,0,1.0,True,Price,0.1067928448319435,0.1020201817154884,-0.0930093076080083,0.3004272326827049,-0.0836757186832796,0.1904685635152232,True
kt3_s53,3comp_equal,3,53,5,nuts,2,1,2.0,True,Alt1,-0.0860279873013496,0.1679139882326126,-0.417604050040245,0.245967538654803,-0.0505656956176265,0.035462291683723,True
kt3_s53,3comp_equal,3,53,5,nuts,2,1,2.0,True,Alt2,0.9595356583595276,0.1949418187141418,0.5197618007659912,1.33916634619236,1.1212553062575294,0.1617196478980018,True
kt3_s53,3comp_equal,3,53,5,nuts,2,1,2.0,True,Alt3,3.1340649127960205,0.2004561573266983,2.7543578147888184,3.541302019357681,3.26747498918231,0.1334100763862893,True
kt3_s53,3comp_equal,3,53,5,nuts,2,1,2.0,True,Price,-7.752010822296143,0.3247744143009186,-8.441585183143616,-7.120169162750244,-8.045098088551915,0.2930872662557728,True
kt3_s53,3comp_equal,3,53,5,nuts,2,2,0.0,True,Alt1,-17.613903045654297,5.571742534637451,-33.15222063064575,-10.08144187927246,-10.229155613697904,7.384747431956393,True
kt3_s53,3comp_equal,3,53,5,nuts,2,2,0.0,True,Alt2,5.070736885070801,0.2450908869504928,4.592053544521332,5.561464786529541,4.53629990440097,0.534436980669831,False
kt3_s53,3comp_equal,3,53,5,nuts,2,2,0.0,True,Alt3,2.164555788040161,0.1791706383228302,1.8169545590877532,2.514765357971191,2.116284889950053,0.048270898090108,True
kt3_s53,3comp_equal,3,53,5,nuts,2,2,0.0,True,Price,-2.823569059371948,0.1622095704078674,-3.153278636932373,-2.5137343406677246,-2.681559521785952,0.1420095375859968,True
kt3_s53,3comp_equal,3,53,5,nuts,2,3,,False,Alt1,-4.408166408538818,66.41195678710938,-112.27971057891844,89.58238353729219,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,3,,False,Alt2,-4.360225200653076,41.921836853027344,-81.98295936584472,77.66435432434082,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,3,,False,Alt3,2.845432043075561,35.12019348144531,-59.460350608825685,65.61597042083737,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,3,,False,Price,-2.111577272415161,22.21276092529297,-50.17372341156005,44.812018299102746,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,4,,False,Alt1,-2.356635093688965,93.37895965576172,-104.76498146057128,111.0528564453125,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,4,,False,Alt2,-0.5069110989570618,45.28182601928711,-82.88607864379883,74.52335510253893,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,4,,False,Alt3,0.1514605283737182,31.114971160888672,-60.30011749267578,68.26627540588336,,,
kt3_s53,3comp_equal,3,53,5,nuts,2,4,,False,Price,0.1275888681411743,22.84796905517578,-45.50327548980713,47.233318614959686,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,0,1.0,True,Alt1,6.68406867980957,0.3395882248878479,6.033935070037842,7.392585754394531,6.441357353476597,0.242711326332973,True
kt3_s54,3comp_equal,3,54,5,nuts,2,0,1.0,True,Alt2,1.3202368021011353,0.1892465502023697,0.9507804304361344,1.6841968297958374,1.3933305850401925,0.0730937829390572,True
kt3_s54,3comp_equal,3,54,5,nuts,2,0,1.0,True,Alt3,-5.303156852722168,0.3371849954128265,-6.048880422115326,-4.668796062469482,-4.978366441735375,0.3247904109867932,True
kt3_s54,3comp_equal,3,54,5,nuts,2,0,1.0,True,Price,-9.266915321350098,0.4585442841053009,-10.203898429870604,-8.419498443603516,-8.469324749924944,0.7975905714251539,True
kt3_s54,3comp_equal,3,54,5,nuts,2,1,2.0,True,Alt1,-1.0512568950653076,0.1668587774038314,-1.383585125207901,-0.7291181087493896,-1.1411422863766516,0.0898853913113439,True
kt3_s54,3comp_equal,3,54,5,nuts,2,1,2.0,True,Alt2,-0.3768059015274048,0.1288296729326248,-0.627699077129364,-0.1292906548827889,-0.4479445892641404,0.0711386877367356,True
kt3_s54,3comp_equal,3,54,5,nuts,2,1,2.0,True,Alt3,-1.496170163154602,0.1653488576412201,-1.8314088225364684,-1.1657856404781353,-1.49291998516475,0.0032501779898521,True
kt3_s54,3comp_equal,3,54,5,nuts,2,1,2.0,True,Price,3.123932361602783,0.1681956648826599,2.786684274673462,3.4472443759441376,3.05396837774261,0.0699639838601733,True
kt3_s54,3comp_equal,3,54,5,nuts,2,2,0.0,True,Alt1,7.411350727081299,0.637985348701477,6.40073549747467,8.871843338012695,7.1636620007294605,0.2476887263518383,True
kt3_s54,3comp_equal,3,54,5,nuts,2,2,0.0,True,Alt2,-0.8426482677459717,0.7121279835700989,-2.3212942838668824,0.4905191004276262,-0.9452841847399792,0.1026359169940075,True
kt3_s54,3comp_equal,3,54,5,nuts,2,2,0.0,True,Alt3,-1.8445898294448853,0.904674470424652,-4.040172100067139,-0.359482553601265,-1.9250133676555472,0.0804235382106619,True
kt3_s54,3comp_equal,3,54,5,nuts,2,2,0.0,True,Price,-0.6446054577827454,0.2774620950222015,-1.2121744722127914,-0.1294935170561076,-0.7613157021949837,0.1167102444122383,True
kt3_s54,3comp_equal,3,54,5,nuts,2,3,,False,Alt1,17.453474044799805,28.79520606994629,-35.45866422653198,68.10522422790525,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,3,,False,Alt2,-12.31116771697998,24.82835578918457,-74.51738319396972,27.478559541702214,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,3,,False,Alt3,-10.741376876831056,17.93010711669922,-50.44762706756592,21.910527086257886,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,3,,False,Price,-7.823091983795166,11.021013259887695,-26.78472967147827,18.305272531509285,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,4,,False,Alt1,-1.6392894983291626,64.05998229980469,-123.3757251739502,89.82834415435747,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,4,,False,Alt2,3.169328212738037,45.47444915771485,-73.90377960205078,102.59764595031687,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,4,,False,Alt3,0.1088537126779556,32.17928695678711,-58.635066509246826,65.0973892211914,,,
kt3_s54,3comp_equal,3,54,5,nuts,2,4,,False,Price,0.6883577704429626,27.325780868530277,-47.55163993835449,51.1005345344543,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,0,1.0,True,Alt1,-0.7628535032272339,0.1994625926017761,-1.15086108148098,-0.3701762892305852,-0.8069740075315095,0.0441205043042756,True
kt3_s55,3comp_equal,3,55,5,nuts,2,0,1.0,True,Alt2,5.223355293273926,0.290483683347702,4.742524409294129,5.816871893405914,5.108366368412433,0.1149889248614925,True
kt3_s55,3comp_equal,3,55,5,nuts,2,0,1.0,True,Alt3,0.7856940627098083,0.1947186440229416,0.4231948226690292,1.1717176854610432,0.7724459399347454,0.0132481227750629,True
kt3_s55,3comp_equal,3,55,5,nuts,2,0,1.0,True,Price,6.890732765197754,0.31259286403656,6.380085504055023,7.575989437103271,6.652102821701577,0.2386299434961767,True
kt3_s55,3comp_equal,3,55,5,nuts,2,1,2.0,True,Alt1,0.881965160369873,0.1235775724053382,0.6457481324672699,1.1261631458997718,0.9352057502100072,0.0532405898401342,True
kt3_s55,3comp_equal,3,55,5,nuts,2,1,2.0,True,Alt2,-1.0167515277862549,0.1585580557584762,-1.3298753380775452,-0.7069001659750942,-1.2017613149768855,0.1850097871906306,True
kt3_s55,3comp_equal,3,55,5,nuts,2,1,2.0,True,Alt3,-3.318084478378296,0.2068277597427368,-3.739732486009598,-2.932839608192445,-3.4969770129955293,0.1788925346172334,True
kt3_s55,3comp_equal,3,55,5,nuts,2,1,2.0,True,Price,1.841410517692566,0.1091696247458458,1.6388256788253783,2.0654614508152003,2.010311800121667,0.1689012824291009,True
kt3_s55,3comp_equal,3,55,5,nuts,2,2,0.0,True,Alt1,2.6222023963928223,2.638439655303955,-0.7715768471360207,9.523479652404784,1.570610114222352,1.0515922821704702,True
kt3_s55,3comp_equal,3,55,5,nuts,2,2,0.0,True,Alt2,12.062170028686523,2.5818235874176025,9.067255210876464,18.596397161483758,10.36333803785601,1.698831990830513,True
kt3_s55,3comp_equal,3,55,5,nuts,2,2,0.0,True,Alt3,4.589434146881104,2.468175411224365,1.7386300414800644,11.198061823844906,2.4942900627723352,2.0951440841087683,True
kt3_s55,3comp_equal,3,55,5,nuts,2,2,0.0,True,Price,0.5047930479049683,0.2884098589420318,-0.0839504262432456,1.0653500169515595,0.5378304299151,0.0330373820101317,True
kt3_s55,3comp_equal,3,55,5,nuts,2,3,,False,Alt1,34.68470764160156,81.57353973388672,-91.07579135894775,260.44109878540013,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,3,,False,Alt2,-1.1458797454833984,45.00283050537109,-97.2165168762207,74.31621189117429,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,3,,False,Alt3,-10.355916023254396,28.157001495361328,-86.67519931793213,33.002454853057785,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,3,,False,Price,1.7419531345367432,14.357845306396484,-24.41833610534668,36.08885822296128,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,4,,False,Alt1,1.699741005897522,52.35299682617188,-96.06368198394776,95.55672073364248,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,4,,False,Alt2,11.224949836730955,41.44405364990234,-66.52258129119873,91.05788230895996,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,4,,False,Alt3,1.5421267747879028,27.803096771240234,-58.43156280517578,50.78854627609247,,,
kt3_s55,3comp_equal,3,55,5,nuts,2,4,,False,Price,4.810193538665772,22.100997924804688,-39.53225765228272,44.205127048492365,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,0,2.0,True,Alt1,0.805884599685669,0.093303807079792,0.615636394917965,1.014598962664604,0.6330155990713221,0.1728690006143468,True
kt3_s56,3comp_equal,3,56,5,nuts,2,0,2.0,True,Alt2,-1.7418891191482544,0.2740701735019684,-2.248961728811264,-1.2651730269193668,0.2104461656894611,1.952335284837716,False
kt3_s56,3comp_equal,3,56,5,nuts,2,0,2.0,True,Alt3,0.0626328811049461,0.1993111968040466,-0.2853527158498764,0.4363223314285278,1.0220637894445583,0.9594309083396122,False
kt3_s56,3comp_equal,3,56,5,nuts,2,0,2.0,True,Price,-0.6772741675376892,0.0749958604574203,-0.8286990731954574,-0.5166537106037143,-0.8159983035415804,0.1387241360038912,True
kt3_s56,3comp_equal,3,56,5,nuts,2,1,0.0,True,Alt1,2.46688175201416,0.2407758682966232,2.0364367187023165,2.830961942672729,2.2896845457654997,0.1771972062486608,True
kt3_s56,3comp_equal,3,56,5,nuts,2,1,0.0,True,Alt2,2.9451494216918945,0.2165105789899826,2.5238734602928163,3.302281141281128,2.7193362487134545,0.22581317297844,True
kt3_s56,3comp_equal,3,56,5,nuts,2,1,0.0,True,Alt3,0.6220130920410156,0.1644923686981201,0.2731450676918029,0.9496564984321594,0.4445205371505981,0.1774925548904175,True
kt3_s56,3comp_equal,3,56,5,nuts,2,1,0.0,True,Price,-3.353627443313598,0.3227387070655823,-3.919545632600785,-2.8015173316001896,-3.2125187904883488,0.1411086528252498,True
kt3_s56,3comp_equal,3,56,5,nuts,2,2,,False,Alt1,-4.300868988037109,59.287879943847656,-94.8267213821411,94.66995582580546,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,2,,False,Alt2,-0.940287470817566,44.53938293457031,-71.07748317718506,75.32658443450912,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,2,,False,Alt3,2.844675302505493,31.980321884155277,-55.23244800567627,55.75059356689453,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,2,,False,Price,2.0549395084381104,22.388090133666992,-41.25684814453125,42.1858938217163,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,3,,False,Alt1,3.5342721939086914,47.53998565673828,-91.91866302490234,96.54972648620598,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,3,,False,Alt2,3.3311941623687744,41.69135665893555,-73.51562099456787,68.47380695343016,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,3,,False,Alt3,-1.6850976943969729,28.560312271118164,-51.92701692581176,50.82858810424782,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,3,,False,Price,-1.1810767650604248,20.837759017944336,-46.158001804351805,41.99409961700439,,,
kt3_s56,3comp_equal,3,56,5,nuts,2,4,1.0,True,Alt1,0.309283584356308,58.99874496459961,-89.75994873046875,95.68717765808088,0.9324125922617696,0.6231290079054616,True
kt3_s56,3comp_equal,3,56,5,nuts,2,4,1.0,True,Alt2,-1.7572174072265625,38.26556015014648,-73.87838993072509,72.97324218749993,-3.5978199174878207,1.8406025102612584,True
kt3_s56,3comp_equal,3,56,5,nuts,2,4,1.0,True,Alt3,-0.6609164476394653,34.17998123168945,-56.39393634796142,54.113394451141296,-1.3654660433251118,0.7045495956856465,True
kt3_s56,3comp_equal,3,56,5,nuts,2,4,1.0,True,Price,-1.1911089420318604,24.616159439086918,-46.76551628112793,42.74679975509584,-0.4790928999982476,0.7120160420336127,True
kt3_s57,3comp_equal,3,57,5,nuts,2,0,2.0,True,Alt1,1.903682827949524,0.1205678358674049,1.680726957321167,2.086465710401535,2.4787011091026416,0.5750182811531177,False
kt3_s57,3comp_equal,3,57,5,nuts,2,0,2.0,True,Alt2,0.4569752812385559,0.1311428844928741,0.2006699360907078,0.682968920469284,1.3424485269427775,0.8854732457042216,False
kt3_s57,3comp_equal,3,57,5,nuts,2,0,2.0,True,Alt3,-0.1955782026052475,0.1138945445418357,-0.4269176222383976,-0.0052420591004203,-0.8060543364104904,0.6104761338052429,False
kt3_s57,3comp_equal,3,57,5,nuts,2,0,2.0,True,Price,-1.8899775743484497,0.0934744477272033,-2.077001839876175,-1.6902556478977204,-2.5796840845026376,0.6897065101541879,False
kt3_s57,3comp_equal,3,57,5,nuts,2,1,1.0,True,Alt1,-0.1229834482073783,0.2177882492542266,-0.5343669876456261,0.3401412755250919,0.1403646977803937,0.2633481459877721,True
kt3_s57,3comp_equal,3,57,5,nuts,2,1,1.0,True,Alt2,-3.1324868202209477,0.4099468290805816,-3.9064971446990966,-2.5068438053131104,-2.854721608415733,0.2777652118052143,True
